id;longitude;latitude;recorded_at;user_id;acquired_at;accuracy;geo_fence_status;source_of_geolocation;geofence_detailed_status;just_left_geofence_time
5180027;10.2549764000000003;48.7026851999999977;2023-10-04 15:17:57.588665;1900415;2023-10-04 15:17:48.751;20;GEOFENCE_DISABLED;ALMAPHIL;null;null
5216794;10.1540277999999997;48.6932885000000013;2023-10-05 07:00:22.577003;1900415;2023-10-05 07:00:11.478;46.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5259018;10.1543673999999999;48.693534200000002;2023-10-05 19:00:35.562402;1900415;2023-10-05 19:00:26.179;49;GEOFENCE_DISABLED;ALMAPHIL;null;null
5266713;10.1540503999999991;48.6935373000000027;2023-10-05 21:57:29.564195;1900415;2023-10-05 21:57:09.529;49.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5270675;10.1541209000000006;48.6936423000000005;2023-10-06 00:54:39.480512;1900415;2023-10-06 00:54:13.497;46.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5283260;10.1542341;48.6934326000000013;2023-10-06 03:51:32.439295;1900415;2023-10-06 03:50:59.863;42;GEOFENCE_DISABLED;ALMAPHIL;null;null
5285351;10.1542449000000001;48.6932996000000031;2023-10-06 04:03:14.512387;1900415;2023-10-06 04:02:39.613;50;GEOFENCE_DISABLED;ALMAPHIL;null;null
5319330;10.2257990000000003;48.5908760000000015;2023-10-06 12:24:57.82871;1900415;2023-10-06 12:24:51.299;12;GEOFENCE_DISABLED;ALMAPHIL;null;null
5364738;10.1540098000000008;48.6932566999999992;2023-10-07 03:51:37.570431;1900415;2023-10-07 03:51:33.297;42.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5366800;10.1541569000000003;48.6933130000000034;2023-10-07 04:03:14.532128;1900415;2023-10-07 04:03:08.175;49.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5428731;10.1538599999999999;48.6933884999999975;2023-10-07 21:57:27.543638;1900415;2023-10-07 21:57:21.442;41;GEOFENCE_DISABLED;ALMAPHIL;null;null
5439668;10.1541037000000003;48.6932884000000001;2023-10-08 00:54:22.535713;1900415;2023-10-08 00:54:11.798;38;GEOFENCE_DISABLED;ALMAPHIL;null;null
5446716;10.1540522000000006;48.6933561000000026;2023-10-08 03:51:29.640341;1900415;2023-10-08 03:51:13.763;36.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5446749;10.1539670999999991;48.6933916999999994;2023-10-08 04:03:09.604144;1900415;2023-10-08 04:02:49.864;36;GEOFENCE_DISABLED;ALMAPHIL;null;null
5454536;10.1533783999999994;48.6934992999999992;2023-10-08 07:06:41.026763;1900415;2023-10-08 07:06:39.515;78.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5464861;10.3108781999999994;48.7770206000000002;2023-10-08 10:12:03.092358;1900415;2023-10-08 10:11:54.312;34;GEOFENCE_DISABLED;ALMAPHIL;null;null
5471195;10.3527351999999997;48.7323992999999973;2023-10-08 13:09:13.838291;1900415;2023-10-08 13:09:07.893;39.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5484662;10.1541689000000002;48.6935625999999999;2023-10-08 16:03:36.609864;1900415;2023-10-08 16:03:26.239;95.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5493506;10.1540268000000005;48.6933796000000001;2023-10-08 19:00:36.543275;1900415;2023-10-08 19:00:18.192;72.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5508901;10.1541139999999999;48.6935338999999985;2023-10-09 00:54:41.523032;1900415;2023-10-09 00:54:05.43;115.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5515372;10.1542062000000008;48.6935780000000022;2023-10-09 03:51:32.517487;1900415;2023-10-09 03:50:51.774;43.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5517604;10.1539230000000007;48.6937403000000018;2023-10-09 04:03:12.920388;1900415;2023-10-09 04:02:28.364;19;GEOFENCE_DISABLED;ALMAPHIL;null;null
5526624;10.1538854000000001;48.6933112999999977;2023-10-09 07:01:28.547655;1900415;2023-10-09 07:00:38.402;32.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5540925;10.1563002999999998;48.6906948000000028;2023-10-09 09:57:06.523594;1900415;2023-10-09 09:56:53.955;15.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5564106;10.1598327000000008;48.7079378000000034;2023-10-09 15:51:07.888055;1900415;2023-10-09 15:51:00.022;23;GEOFENCE_DISABLED;ALMAPHIL;null;null
5565286;10.1259119000000002;48.7390851999999981;2023-10-09 16:03:27.511589;1900415;2023-10-09 16:03:16.41;46;GEOFENCE_DISABLED;ALMAPHIL;null;null
5582259;10.1543299999999999;48.6935385999999966;2023-10-09 21:57:38.458007;1900415;2023-10-09 21:57:33.722;57.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5585725;10.1539172000000004;48.6933190999999965;2023-10-10 00:54:27.515342;1900415;2023-10-10 00:54:17.692;49;GEOFENCE_DISABLED;ALMAPHIL;null;null
5595109;10.1540374999999994;48.6934225999999981;2023-10-10 03:51:33.528907;1900415;2023-10-10 03:51:17.056;40;GEOFENCE_DISABLED;ALMAPHIL;null;null
5597001;10.1543577000000003;48.6933386999999982;2023-10-10 04:03:07.519016;1900415;2023-10-10 04:02:49.177;39.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5606171;10.1540301999999993;48.693412600000002;2023-10-10 07:00:22.872357;1900415;2023-10-10 06:59:54.892;43;GEOFENCE_DISABLED;ALMAPHIL;null;null
5657254;10.1617482999999993;48.7056655000000021;2023-10-10 19:15:39.832624;1900415;2023-10-10 19:15:31.216;34;GEOFENCE_DISABLED;ALMAPHIL;null;null
5665682;10.1541464000000001;48.6932659000000001;2023-10-10 22:13:01.52396;1900415;2023-10-10 22:12:57.464;45.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5675256;10.1538576000000003;48.6935904999999991;2023-10-11 01:10:03.495353;1900415;2023-10-11 01:09:55.186;35.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5679216;10.1543601999999993;48.6936334000000031;2023-10-11 04:03:15.566106;1900415;2023-10-11 04:03:02.695;45;GEOFENCE_DISABLED;ALMAPHIL;null;null
5688727;10.1542218000000002;48.6933873999999989;2023-10-11 07:00:38.535105;1900415;2023-10-11 07:00:18.559;43.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5701783;10.1541875000000008;48.6932358999999977;2023-10-11 09:57:21.680158;1900415;2023-10-11 09:57:16.449;41.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5712828;10.1540190999999993;48.6933962000000022;2023-10-11 12:54:25.619368;1900415;2023-10-11 12:54:13.513;45.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5744693;10.1542936000000008;48.6933105999999967;2023-10-11 21:57:46.595465;1900415;2023-10-11 21:57:43.335;50;GEOFENCE_DISABLED;ALMAPHIL;null;null
5749860;10.1540108999999994;48.693276400000002;2023-10-12 00:54:42.568133;1900415;2023-10-12 00:54:33.801;43;GEOFENCE_DISABLED;ALMAPHIL;null;null
5816074;10.1623274000000006;48.7067019999999999;2023-10-12 15:56:36.84157;1900415;2023-10-12 15:56:26.972;83.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5818018;10.1615500999999995;48.7060657999999975;2023-10-12 16:03:56.6859;1900415;2023-10-12 16:03:43.888;33.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5831409;10.1530839000000004;48.6931446999999977;2023-10-12 21:57:49.561932;1900415;2023-10-12 21:57:42.764;109.5;GEOFENCE_DISABLED;ALMAPHIL;null;null
5835784;10.1537526000000007;48.6934198000000009;2023-10-13 00:54:45.513949;1900415;2023-10-13 00:54:33.584;46;GEOFENCE_DISABLED;ALMAPHIL;null;null
